Start Date,End Date,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Location Latitude,Location Longitude,User Language,"To begin, please select your district.",Please select your school in Attleboro.,Please select your school in Boston.,Please select your school in Lowell.,Please select your school in Revere.,Please select your school in Somerville.,Please select your school in Winchester.,"Given your preparation for teaching how
  comfortable are you teaching at the grade-level you have been assigned?","How prepared are you for teaching the
  topics that you are expected to teach in your assignment?","How confident are you in working with the
  student body at your school?","How many teachers in this school feel
  responsible to help each other do their best?","How many teachers in this school take
  responsibility for improving the school?","How many teachers in this school set high
  standards for themselves?","This year, how often have you had
  conversations with your colleagues about the goals of this school?","This year, how often have you had
  conversations with your colleagues about what helps students learn?","As a faculty, how well do you do talking
  through views, opinions, and values?","This year, how often have you had
  colleagues observe your classroom?","This year, how often have you received
  useful suggestions for curriculum materials from colleagues?","To what extent has your professional
  development included enough time to explore new ideas?","How much would you say that your
  professional development has been sustained/consistent (rather than
  discontinuous)?","To what extent has your professional
  development been connected to the topics you teach?","Overall, how strong has support for your
  professional growth been?","How often do teachers here work together
  to plan curriculum and instruction?","How hard do teachers here work to
  coordinate their teaching with instruction at other grade levels?","How often do teachers here collaborate to
  make the school run effectively?","To what extent do you trust your principal
  at his or her word?","At your school, how comfortable are you
  raising concerns with the principal?","How much do you trust your principal to
  stand up for you in disagreements with parents?","To what extent do you think your principal
  has the best interests of the school in mind?","How effectively does your principal
  communicate a clear vision of teaching and learning?","How effectively does your principal press
  teachers to engage in good pedagogical practice?","How carefully does your principal track
  students’ academic progress?","How much does your principal know about
  what’s going on in teachers’ classrooms?",How often are students bullied at school?,"How often are students bullied because of
  who they are?","Overall, how unkind are students to each
  other?","How much do students at this school care
  about each other?","How often do students at this school help
  each other learn?","How well do students at this school get
  along with each other?","At this school, how respectful are
  students to each other?","How adequate is your access to the
  materials you need to effectively teach?","How adequate is your access to the
  technology you need to effectively teach?","How adequate is the support you receive
  for using technology?","How sufficient is the physical space for
  school activities?",How well-maintained are school facilities?,"Overall, how effective is the support
  students receive from non-teaching staff?","How adeqaute is the number of non-teaching
  support staff?","How often are non-teaching support staff
  available for students with non-academic issues?","How often are non-teaching support staff
  available for students who are struggling academically?","Overall, how rigorous is the curriculum
  that you are expected to teach?","How coherent is the curriculum that you
  are expected to teach?","If one of your students transferred to
  another district with a challenging assortment of courses, how well prepared
  would he or she be?","How well-rounded is the curriculum that
  you and your colleagues teach?","How able are you to integrate material
  from different cultures into your class?","How often do you integrate culturally
  diverse content into your teaching?","How often do you use teaching strategies
  to facilitate learning among culturally diverse students?","How motivated are you to integrate
  culturally diverse content in your classroom?","How often do you meet in person with
  parents at your school?","How involved have parents been in
  fundraising efforts at your school?","How involved have parents been with parent
  groups at your school?","How often does the average parent help out
  at your school?","How effectively does this school connect
  with immigrant families, providing translation when necessary?","How effectively does this school respond
  to the needs and values of the surrounding community?","To what extent are all groups of parents
  represented in the governance of the school?","Overall, how effectively does this school
  connect with the community?","Relative to what you know of students this
  age, how much effort did your students put forth in your class this year?","If student work  from your classes was compared with work from
  ""average"" Massachusetts classes of the same grades/subjects, how do
  you think an objective observer would rate the work?","If an observer sat in on one of your
  classes for a week, how would she or he rate your students?","How often do students at your school come
  up with their own interpretations of material?","How often do students apply ideas they
  have learned to new situations?","How often do students collaborate in class
  to solve complex problems?","In a typical week at your school, what is the minimum amount of time a student could spend in creative arts instruction or activities?","In a typical week at your school, what is the average amount of time a student could spend in creative arts instruction or activities?","In a typical week at your school, what is the maximum amount of time a student could spend in creative arts instruction or activities?","In a typical week at your school, what is the minimum amount of time a student could spend engaged in physical activity?","In a typical week at your school, what is the average amount of time a student could spend engaged in physical activity?","In a typical week at your school, what is the maximum amount of time a student could spend engaged in physical activity?","If there is anything you would like us to know about your school that we did not ask about, please tell us."
4/26/17 11:38,4/26/17 11:47,67.186.161.165,100,590,1,4/26/17 11:47,R_1C4tMnGDDdPpDzN,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,5,4,3,3,4,2,2,3,3,3,4,4,4,4,3,4,4,2,3,4,4,2,3,2,1,3,3,3,4,4,4,4,2,2,3,3,3,3,1,3,3,5,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,4,4,3,3,4,3,3,4,-99
4/26/17 12:23,4/26/17 12:36,50.206.115.230,100,774,1,4/26/17 12:36,R_1l5mYreajnitQQX,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,2,2,2,2,5,2,2,5,2,2,2,5,4,4,4,4,3,2,5,3,3,3,2,3,3,3,4,3,4,3,2,2,2,2,1,4,1,3,4,5,5,4,5,4,4,4,4,2,5,5,2,4,4,3,5,2,3,3,3,3,4,4,4,4,4,4,4,-99
4/26/17 12:25,4/26/17 12:43,50.206.115.230,100,1062,1,4/26/17 12:43,R_tSZuajy5SRQDxyF,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,2,2,4,3,3,1,1,1,1,3,4,3,2,3,4,3,2,2,4,3,3,-99,2,3,4,2,3,3,3,3,2,2,3,2,3,4,1,3,4,5,5,5,4,5,5,5,5,3,2,2,1,2,3,2,3,3,4,4,4,4,4,1,1,4,1,3,5,"Some of your questions require prior knowledge about someone else's actions. There should be a non-applicable or ""Do not know"" option."
4/26/17 12:47,4/26/17 12:56,174.192.10.108,100,537,1,4/26/17 12:56,R_PSZtPCParTYFcw9,42.41630554,-70.99690247,EN,Attleboro,Attleboro High School,,,,,,5,5,4,4,4,4,5,4,4,3,5,3,4,4,3,2,1,2,2,2,3,3,3,3,2,3,2,2,5,4,4,4,4,2,2,2,1,2,3,2,3,3,2,3,4,4,3,3,2,4,3,3,3,1,2,3,3,3,4,3,3,3,3,3,1,3,5,2,3,4,-99
4/26/17 13:30,4/26/17 13:44,50.206.115.230,100,826,1,4/26/17 13:44,R_3JFBleeqYLHriMB,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,4,4,4,4,3,2,4,4,2,3,2,2,3,2,3,2,4,2,3,2,2,1,1,1,2,3,3,3,4,3,3,3,3,2,3,3,2,3,2,4,2,4,4,1,2,1,1,1,3,2,3,3,2,3,3,2,3,2,1,2,2,2,1,1,1,5,1,1,4,-99
4/26/17 12:35,4/26/17 13:47,50.206.115.230,100,4292,1,4/26/17 13:47,R_31HrrvtPc2Z3ub4,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,4,5,3,3,3,4,4,3,3,3,2,2,4,2,2,3,4,3,4,4,4,3,3,2,2,3,2,4,3,3,3,4,3,1,2,1,2,3,2,3,2,3,4,4,5,3,3,3,4,3,2,3,2,2,3,3,4,2,3,3,3,2,2,4,4,4,3,4,4,-99
4/26/17 13:45,4/26/17 13:58,50.206.115.230,100,783,1,4/26/17 13:58,R_Wdi4jDZq3FIBbwJ,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,3,2,3,4,4,3,3,4,4,3,4,3,2,2,3,3,3,4,3,1,1,1,1,3,3,4,3,2,4,4,3,3,3,2,3,3,2,3,3,3,4,4,3,3,4,3,4,3,3,3,1,1,2,2,3,3,3,3,4,3,3,1,3,5,1,3,5,-99
4/26/17 14:08,4/26/17 14:23,24.60.205.11,100,888,1,4/26/17 14:23,R_1NzC31y1kFFLRKx,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,4,4,2,2,2,2,2,2,1,2,2,3,2,3,4,2,3,3,1,2,3,3,3,2,3,3,3,3,3,2,3,3,2,1,1,2,1,3,2,3,3,4,4,4,3,3,3,4,4,3,1,1,1,2,2,1,2,3,3,2,2,2,1,1,4,4,1,4,4,-99
4/26/17 14:23,4/26/17 14:37,50.206.115.230,100,826,1,4/26/17 14:37,R_3O5VwyDWdCEem1H,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,3,3,3,4,4,2,2,5,2,2,2,2,2,1,3,2,1,2,2,3,2,1,1,3,3,4,3,3,3,3,3,1,1,1,1,4,3,4,3,3,3,3,3,1,1,1,3,3,3,3,1,2,2,2,2,3,2,3,2,3,4,1,3,5,1,1,5,-99
4/26/17 14:19,4/26/17 14:47,50.206.115.230,100,1665,1,4/26/17 14:47,R_Qay1TLrLxRDVXaN,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,4,5,5,4,4,4,5,3,4,5,3,3,3,3,4,4,4,4,3,5,5,4,3,3,4,3,3,4,4,4,4,4,3,2,2,2,3,3,3,3,3,4,4,4,4,3,3,3,3,2,3,3,1,3,3,2,4,4,3,4,3,4,4,2,3,5,5,2,4,-99
4/26/17 14:20,4/26/17 14:49,66.87.125.99,100,1719,1,4/26/17 14:49,R_tZ0PYvm9gybeoTv,42.34240723,-71.08779907,EN,Attleboro,Attleboro High School,,,,,,5,4,4,2,2,3,1,2,2,2,2,2,2,3,2,3,4,3,2,1,3,4,4,4,3,2,3,3,4,4,3,4,3,1,2,2,1,1,2,1,3,3,3,3,3,2,1,2,1,2,2,2,2,1,3,3,2,3,4,3,3,2,2,3,3,3,4,1,3,3,-99
4/26/17 14:38,4/26/17 14:50,24.60.205.11,100,726,1,4/26/17 14:50,R_3gLbwPFOZEiluOR,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,4,5,5,5,4,2,3,3,3,2,3,2,3,2,1,5,4,2,4,3,3,2,2,2,2,1,2,4,4,3,4,3,1,1,1,1,1,2,1,2,2,3,4,4,4,3,3,3,4,2,1,1,1,3,4,4,5,3,3,3,3,3,4,1,4,4,1,3,4,-99
4/26/17 14:45,4/26/17 14:53,107.77.223.230,100,448,1,4/26/17 14:53,R_2Y3r8NwCrJNR3Pf,40.8690033,-73.90229797,EN,Attleboro,Attleboro High School,,,,,,4,4,4,2,3,3,3,3,3,2,3,2,2,2,2,1,3,4,3,2,3,4,3,3,3,4,3,3,3,3,4,3,3,2,3,3,3,2,4,3,4,4,3,3,3,4,2,2,2,3,2,2,2,2,2,3,2,3,4,1,1,3,3,4,1,1,4,3,3,4,-99
4/26/17 14:47,4/26/17 14:57,50.206.115.230,100,601,1,4/26/17 14:57,R_3dNiAa15XQpgkoK,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,5,5,5,4,5,5,2,3,5,3,4,5,4,3,5,5,4,4,5,5,5,5,5,3,3,4,4,4,4,3,2,2,3,3,3,2,2,5,5,5,5,3,4,5,5,5,5,3,4,4,4,5,5,5,5,3,1,2,4,3,1,3,3,3,3,3,3,-99
4/26/17 14:51,4/26/17 14:58,50.206.115.230,100,397,1,4/26/17 14:58,R_338cYkXafMfXDsj,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,4,4,3,3,4,3,4,3,3,4,2,3,2,2,2,3,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,2,3,3,4,4,3,3,3,4,4,4,4,5,5,5,5,4,3,3,3,4,4,3,4,4,4,4,3,3,4,2,4,5,2,4,5,-99
4/26/17 14:46,4/26/17 15:00,174.199.9.144,100,869,1,4/26/17 15:00,R_1HcVwezRBZxqTOg,41.59939575,-72.58789825,EN,Attleboro,Attleboro High School,,,,,,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,3,1,2,3,3,3,3,3,3,4,3,2,2,3,4,5,4,4,3,3,3,4,3,4,2,3,3,4,4,4,3,3,3,3,4,2,5,3,1,3,4,3,3,2,2,3,2,3,3,1,2,2,3,3,3,-99
4/26/17 14:54,4/26/17 15:00,50.206.115.230,100,366,1,4/26/17 15:00,R_2QyWy1s1U07lJAf,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,5,5,3,3,4,3,3,3,3,4,3,3,4,3,3,2,3,3,3,3,4,4,4,3,3,2,2,4,4,4,3,3,2,2,2,3,3,4,3,4,4,3,4,3,4,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,5,4,4,5,-99
4/26/17 14:46,4/26/17 15:02,50.206.115.230,100,986,1,4/26/17 15:02,R_2Xbrq5IihfAyb4v,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,5,5,5,3,4,5,2,3,4,4,3,5,4,5,5,5,5,5,5,5,5,5,5,2,2,5,5,4,5,4,5,5,5,3,5,5,3,5,4,5,5,5,5,4,4,5,5,5,5,5,5,3,4,5,5,5,4,4,3,3,4,3,4,4,4,4,5,This is a wonderful school full of hard working teachers and students. This administration is extremely supportive and helpful as well.
4/26/17 14:53,4/26/17 15:02,50.206.115.230,100,541,1,4/26/17 15:02,R_1jjmmEi3PkLq3N1,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,4,4,4,4,5,4,4,2,4,4,4,4,3,3,4,3,3,3,4,3,2,2,2,3,3,4,4,5,5,5,3,2,2,1,4,4,3,5,4,4,4,5,5,4,3,3,3,3,5,4,3,5,5,4,4,4,4,4,4,4,4,1,4,5,1,3,5,-99
4/26/17 14:52,4/26/17 15:03,50.206.115.230,100,630,1,4/26/17 15:03,R_247ZWv0w5XtWEep,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,4,5,2,4,4,2,3,1,3,5,1,5,3,2,3,3,3,4,4,2,4,4,2,2,3,3,3,4,3,3,3,3,2,1,1,1,3,4,3,5,5,3,5,5,5,3,3,5,3,3,2,2,5,5,5,4,5,4,4,3,3,3,3,4,3,5,3,4,5,-99
4/26/17 14:55,4/26/17 15:03,50.206.115.230,100,431,1,4/26/17 15:03,R_b91srT6ncC7wK9X,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,2,2,2,3,3,2,1,2,3,3,3,3,3,2,3,1,2,2,2,1,1,1,1,2,2,3,4,4,4,4,3,2,2,2,4,3,2,4,4,3,4,4,4,4,4,2,4,1,-99,-99,-99,2,2,2,2,3,4,4,3,2,4,-99,-99,-99,-99,-99,-99,-99
4/26/17 14:54,4/26/17 15:03,50.206.115.230,100,545,1,4/26/17 15:03,R_2YkZ7sBQKskfxqH,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,5,5,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,4,3,4,4,3,3,4,3,3,3,3,3,3,4,3,3,2,1,2,2,3,2,4,2,4,4,4,4,4,3,4,3,3,3,3,2,2,2,2,3,3,3,3,4,3,4,3,4,5,2,3,5,-99
4/26/17 14:55,4/26/17 15:03,50.206.115.230,100,473,1,4/26/17 15:03,R_1KflMucuepLHe1j,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,2,2,4,3,3,3,3,3,3,4,4,3,3,3,4,3,2,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,3,3,1,4,3,3,3,3,4,3,4,4,4,3,3,2,2,2,3,3,3,3,3,3,4,3,4,1,3,4,1,3,4,-99
4/26/17 14:55,4/26/17 15:04,50.206.115.230,100,562,1,4/26/17 15:04,R_UnzDiXmKIRi8WFX,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,2,3,4,5,4,3,2,5,3,5,4,4,3,4,2,2,2,5,3,1,1,3,1,2,2,4,4,3,4,4,1,1,1,1,2,3,1,3,4,5,4,5,2,3,3,2,4,3,3,3,2,3,4,2,3,4,4,3,4,2,1,1,1,4,1,1,4,-99
4/26/17 12:28,4/26/17 15:04,50.206.115.230,100,9357,1,4/26/17 15:04,R_9zzftu3FI5B9kS5,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,4,5,3,2,2,4,4,2,3,4,3,3,4,4,3,2,3,4,3,4,4,2,3,3,3,2,2,4,4,4,4,4,2,2,4,1,2,3,2,2,3,4,4,5,3,2,2,3,4,2,2,3,2,4,4,1,3,4,4,4,3,4,5,1,3,5,1,3,5,-99
4/26/17 14:54,4/26/17 15:05,50.206.115.230,100,643,1,4/26/17 15:05,R_3lERnxcsza2kE76,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,4,5,3,2,2,4,5,3,4,4,3,4,3,4,4,3,4,4,3,4,4,4,5,4,4,2,2,4,3,3,3,3,3,4,4,4,2,3,3,3,3,4,4,4,5,3,3,3,2,5,3,3,1,4,4,3,4,3,4,3,3,4,4,1,5,5,1,5,5,-99
4/26/17 14:55,4/26/17 15:05,50.206.115.230,100,565,1,4/26/17 15:05,R_2i9Gf1VULaL3A5P,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,4,2,2,3,2,2,3,3,1,3,2,2,2,3,3,3,3,2,2,3,1,2,2,2,3,3,4,3,3,3,3,2,2,2,2,1,4,3,4,3,3,4,3,3,4,4,3,4,3,3,3,2,3,3,1,3,3,3,2,3,2,3,1,3,4,1,3,4,-99
4/26/17 14:57,4/26/17 15:05,50.206.115.230,100,457,1,4/26/17 15:05,R_3D6CEeX3w1ziCFk,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,3,5,3,4,4,4,3,3,3,4,3,3,2,3,4,3,4,3,4,4,4,2,3,2,3,3,3,4,4,3,4,3,2,2,3,2,2,4,4,5,4,2,3,3,3,2,2,2,3,2,3,3,2,2,4,2,3,3,4,3,3,3,4,4,3,3,1,3,4,-99
4/26/17 14:57,4/26/17 15:05,50.206.115.230,100,462,1,4/26/17 15:05,R_Xn4UKYZRkVrccmt,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,4,4,4,4,3,4,3,4,4,4,5,4,-99,4,4,4,4,4,3,2,2,3,4,3,3,3,5,5,1,3,3,3,2,4,4,3,3,2,4,2,4,4,3,4,4,4,2,1,1,2,2,3,3,2,2,3,2,2,2,3,3,2,2,2,2,2,2,1,2,2,-99
4/26/17 14:55,4/26/17 15:05,50.206.115.230,100,628,1,4/26/17 15:05,R_3PcNKK3N1d5GRe0,41.9394989,-71.29429626,EN,Attleboro,Attleboro High School,,,,,,5,5,5,3,2,3,5,4,3,3,5,3,4,4,5,3,1,3,1,3,4,3,1,1,1,2,3,3,4,3,4,4,4,2,3,2,4,3,3,2,4,3,4,4,4,4,4,4,4,4,3,4,4,1,3,3,3,3,3,3,3,3,3,3,1,3,5,1,3,5,-99
4/26/17 14:02,4/26/17 15:06,174.199.13.160,100,3833,1,4/26/17 15:06,R_sulDDk4snj64A4F,41.77589417,-72.52149963,EN,Attleboro,Attleboro High School,,,,,,4,4,4,2,2,2,4,4,3,3,5,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,1,1,1,3,1,3,1,3,3,3,3,4,4,4,4,2,1,2,1,3,3,1,2,3,3,3,3,3,4,1,2,4,1,2,4,-99
