Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
5.16,5,a-curv-i3,2019-20,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,     128,      57,      38,      14,      13,       6,  74.2,  25.8
9.4,5,a-curv-i3,2019-20,Springfield - Springfield Central High,02810500,     481,     119,     136,     144,      61,      21,  53.0,  47.0
7.5200000000000005,5,a-curv-i3,2019-20,Springfield - Springfield High School of Science and Technology,02810530,     109,      50,      18,      21,      11,       9,  62.4,  37.6
0.0,1,a-curv-i3,2019-20,Springfield - Springfield Vocational Academy,02810675,       1,"","","","","","",""
6.42,5,a-curv-i3,2019-20,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     106,      28,      44,      22,       9,       3,  67.9,  32.1
15.5,5,a-curv-i3,2019-20,Stoneham - Stoneham High,02840505,     285,      23,      41,      99,      87,      35,  22.5,  77.5
12.84,5,a-curv-i3,2019-20,Stoughton - Stoughton High,02850505,     159,      19,      38,      47,      34,      21,  35.8,  64.2
0.0,1,a-curv-i3,2019-20,Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,       1,"","","","","","",""
13.12,5,a-curv-i3,2019-20,Sutton - Sutton High School,02900510,     221,      19,      57,      63,      56,      26,  34.4,  65.6
16.18,5,a-curv-i3,2019-20,Swampscott - Swampscott High,02910505,     382,      18,      55,     130,     102,      77,  19.1,  80.9
13.3,5,a-curv-i3,2019-20,Swansea - Joseph Case High,02920505,     236,      21,      58,      94,      39,      24,  33.5,  66.5
16.18,5,a-curv-i3,2019-20,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,      68,       2,      11,      18,      19,      18,  19.1,  80.9
14.84,5,a-curv-i3,2019-20,Tantasqua - Tantasqua Regional Sr High,07700505,     349,      21,      69,      97,      86,      76,  25.8,  74.2
9.42,5,a-curv-i3,2019-20,Tantasqua - Tantasqua Regional Vocational,07700605,      17,       2,       7,       3,       4,       1,  52.9,  47.1
10.64,5,a-curv-i3,2019-20,Taunton - Taunton High,02930505,     472,      86,     135,     125,      81,      45,  46.8,  53.2
15.38,5,a-curv-i3,2019-20,Tewksbury - Tewksbury Memorial High,02950505,     338,      24,      54,      86,     115,      59,  23.1,  76.9
9.36,5,a-curv-i3,2019-20,Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,     109,      24,      34,      35,      15,       1,  53.2,  46.8
14.38,5,a-curv-i3,2019-20,Triton - Triton Regional High School,07730505,     178,      14,      36,      55,      41,      32,  28.1,  71.9
14.540000000000001,5,a-curv-i3,2019-20,Tyngsborough - Tyngsborough High School,03010505,      66,       2,      16,      21,      14,      13,  27.3,  72.7
10.34,5,a-curv-i3,2019-20,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,      29,       5,       9,       7,       6,       2,  48.3,  51.7
12.559999999999999,5,a-curv-i3,2019-20,Uxbridge - Uxbridge High,03040505,     156,      22,      36,      56,      30,      12,  37.2,  62.8
17.080000000000002,5,a-curv-i3,2019-20,Wachusett - Wachusett Regional High,07750505,     597,      23,      64,     151,     185,     174,  14.6,  85.4
14.959999999999999,5,a-curv-i3,2019-20,Wakefield - Wakefield Memorial High,03050505,     329,      25,      58,      96,      83,      67,  25.2,  74.8
17.54,5,a-curv-i3,2019-20,Walpole - Walpole High,03070505,     381,       7,      40,      90,     134,     110,  12.3,  87.7
13.64,5,a-curv-i3,2019-20,Waltham - Waltham Sr High,03080505,     469,      42,     107,     137,     114,      69,  31.8,  68.2
16.0,5,a-curv-i3,2019-20,Ware - Ware Junior/Senior High School,03090505,      50,       2,       8,      21,      13,       6,  20.0,  80.0
8.1,5,a-curv-i3,2019-20,Wareham - Wareham Senior High,03100505,     121,      26,      46,      29,      15,       5,  59.5,  40.5
14.84,5,a-curv-i3,2019-20,Watertown - Watertown High,03140505,     229,      12,      47,      65,      61,      44,  25.8,  74.2
19.04,5,a-curv-i3,2019-20,Wayland - Wayland High School,03150505,     441,       3,      18,      98,     144,     178,   4.8,  95.2
12.0,5,a-curv-i3,2019-20,Webster - Bartlett High School,03160505,     140,      25,      31,      46,      28,      10,  40.0,  60.0
18.2,5,a-curv-i3,2019-20,Wellesley - Wellesley Sr High,03170505,     873,      15,      64,     181,     305,     308,   9.0,  91.0
15.780000000000001,5,a-curv-i3,2019-20,West Boylston - West Boylston Junior/Senior High,03220505,      57,       6,       6,      21,      19,       5,  21.1,  78.9
12.28,5,a-curv-i3,2019-20,West Bridgewater - West Bridgewater Junior/Senior,03230505,     153,      11,      48,      47,      29,      18,  38.6,  61.4
13.62,5,a-curv-i3,2019-20,West Springfield - West Springfield High,03320505,     520,      46,     120,     190,     102,      62,  31.9,  68.1
18.66,5,a-curv-i3,2019-20,Westborough - Westborough High,03210505,     491,      14,      19,     101,     169,     188,   6.7,  93.3
9.9,5,a-curv-i3,2019-20,Westfield - Westfield High,03250505,     426,      85,     130,     123,      55,      33,  50.5,  49.5
19.1,5,a-curv-i3,2019-20,Westford - Westford Academy,03260505,     950,       5,      38,     161,     310,     436,   4.5,  95.5
17.240000000000002,5,a-curv-i3,2019-20,Weston - Weston High,03300505,     659,      22,      69,     166,     186,     216,  13.8,  86.2
13.280000000000001,5,a-curv-i3,2019-20,Westport - Westport Junior/Senior High School,03310515,     107,      19,      17,      38,      17,      16,  33.6,  66.4
17.68,5,a-curv-i3,2019-20,Westwood - Westwood High,03350505,     717,      18,      65,     166,     254,     214,  11.6,  88.4
14.280000000000001,5,a-curv-i3,2019-20,Weymouth - Weymouth High School,03360505,     611,      57,     118,     204,     144,      88,  28.6,  71.4
11.959999999999999,5,a-curv-i3,2019-20,Whitman-Hanson - Whitman Hanson Regional,07800505,     630,      94,     159,     173,     136,      68,  40.2,  59.8
10.0,5,a-curv-i3,2019-20,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,      14,       0,       7,       3,       2,       2,  50.0,  50.0
14.959999999999999,5,a-curv-i3,2019-20,Wilmington - Wilmington High,03420505,     413,      36,      68,     124,     112,      73,  25.2,  74.8
12.72,5,a-curv-i3,2019-20,Winchendon - Murdock High School,03430515,      66,      10,      14,      16,      20,       6,  36.4,  63.6
17.96,5,a-curv-i3,2019-20,Winchester - Winchester High School,03440505,     767,      22,      56,     172,     242,     275,  10.2,  89.8
11.059999999999999,5,a-curv-i3,2019-20,Winthrop - Winthrop High School,03460505,     311,      68,      71,      88,      54,      30,  44.7,  55.3
12.78,5,a-curv-i3,2019-20,Woburn - Woburn High,03470505,     380,      64,      73,     121,      81,      41,  36.1,  63.9
9.26,5,a-curv-i3,2019-20,Worcester - Burncoat Senior High,03480503,     218,      60,      57,      67,      24,      10,  53.7,  46.3
6.32,5,a-curv-i3,2019-20,Worcester - Claremont Academy,03480350,      95,      44,      21,      18,       9,       3,  68.4,  31.6
9.92,5,a-curv-i3,2019-20,Worcester - Doherty Memorial High,03480512,     548,     146,     130,     148,      82,      42,  50.4,  49.6
6.0200000000000005,5,a-curv-i3,2019-20,Worcester - North High,03480515,     186,      75,      55,      33,      13,      10,  69.9,  30.1
11.379999999999999,5,a-curv-i3,2019-20,Worcester - South High Community,03480520,     485,     114,      95,     118,     102,      56,  43.1,  56.9
11.040000000000001,5,a-curv-i3,2019-20,Worcester - University Pk Campus School,03480285,      87,      23,      16,      21,      18,       9,  44.8,  55.2
7.9,5,a-curv-i3,2019-20,Worcester - Worcester Technical High,03480605,     253,      85,      68,      52,      30,      18,  60.5,  39.5
10.66,5,a-curv-i3,2018-19,Abington - Abington High,00010505,     137,      11,      53,      37,      23,      13,  46.7,  53.3
7.3,5,a-curv-i3,2018-19,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,      85,      28,      26,      19,       7,       5,  63.5,  36.5
19.259999999999998,5,a-curv-i3,2018-19,Acton-Boxborough - Acton-Boxborough Regional High,06000505,"   1,199",       8,      36,     139,     345,     671,   3.7,  96.3
6.0,5,a-curv-i3,2018-19,Adams-Cheshire - Hoosac Valley High School,06030505,     150,      44,      61,      33,      12,       0,  70.0,  30.0
16.9,5,a-curv-i3,2018-19,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,     490,      17,      59,     107,     145,     162,  15.5,  84.5
11.6,5,a-curv-i3,2018-19,Agawam - Agawam High,00050505,     462,      40,     154,     155,      68,      45,  42.0,  58.0
15.98,5,a-curv-i3,2018-19,Amesbury - Amesbury High,00070505,     149,      10,      20,      55,      37,      27,  20.1,  79.9
17.1,5,a-curv-i3,2018-19,Amherst-Pelham - Amherst Regional High,06050505,     173,       8,      17,      50,      57,      41,  14.5,  85.5
16.04,5,a-curv-i3,2018-19,Andover - Andover High,00090505,     960,      33,     157,     238,     278,     254,  19.8,  80.2
16.02,5,a-curv-i3,2018-19,Arlington - Arlington High,00100505,"   1,042",      63,     144,     267,     302,     266,  19.9,  80.1
13.26,5,a-curv-i3,2018-19,Ashburnham-Westminster - Oakmont Regional High School,06100505,     172,      10,      48,      58,      38,      18,  33.7,  66.3
19.0,5,a-curv-i3,2018-19,Ashland - Ashland High,00140505,     340,       3,      14,      60,     108,     155,   5.0,  95.0
8.34,5,a-curv-i3,2018-19,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,      96,      31,      25,      31,       5,       4,  58.3,  41.7
4.68,4.68,a-curv-i3,2018-19,Athol-Royalston - Athol High,06150505,      64,      24,      25,      14,       1,       0,  76.6,  23.4
6.56,5,a-curv-i3,2018-19,Atlantis Charter (District) - Atlantis Charter School,04910550,      61,      17,      24,      14,       5,       1,  67.2,  32.8
9.4,5,a-curv-i3,2018-19,Attleboro - Attleboro High,00160505,     611,     117,     207,     173,      80,      34,  53.0,  47.0
8.540000000000001,5,a-curv-i3,2018-19,Auburn - Auburn Senior High,00170505,     459,     103,     160,     106,      60,      30,  57.3,  42.7
11.28,5,a-curv-i3,2018-19,Avon - Avon Middle High School,00180510,      39,       5,      12,      15,       7,       0,  43.6,  56.4
12.1,5,a-curv-i3,2018-19,Ayer Shirley School District - Ayer Shirley Regional High School,06160505,     190,      25,      50,      56,      41,      18,  39.5,  60.5
11.040000000000001,5,a-curv-i3,2018-19,Barnstable - Barnstable High,00200505,     782,     169,     181,     209,     136,      87,  44.8,  55.2
2.66,2.66,a-curv-i3,2018-19,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,      45,      25,      14,       4,       2,       0,  86.7,  13.3
18.240000000000002,5,a-curv-i3,2018-19,Bedford - Bedford High,00230505,     317,       1,      27,      67,     109,     113,   8.8,  91.2
17.28,5,a-curv-i3,2018-19,Belchertown - Belchertown High,00240505,      88,       5,       7,      37,      28,      11,  13.6,  86.4
10.059999999999999,5,a-curv-i3,2018-19,Bellingham - Bellingham High School,00250505,     149,      21,      53,      43,      25,       7,  49.7,  50.3
18.28,5,a-curv-i3,2018-19,Belmont - Belmont High,00260505,"   1,206",      17,      87,     220,     361,     521,   8.6,  91.4
9.28,5,a-curv-i3,2018-19,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,      69,      13,      24,      23,       7,       2,  53.6,  46.4
15.4,5,a-curv-i3,2018-19,Berkshire Hills - Monument Mt Regional High,06180505,     126,       1,      28,      37,      35,      25,  23.0,  77.0
13.38,5,a-curv-i3,2018-19,Berlin-Boylston - Tahanto Regional High,06200505,     145,      13,      35,      53,      28,      16,  33.1,  66.9
15.38,5,a-curv-i3,2018-19,Beverly - Beverly High,00300505,     342,      14,      65,     114,      92,      57,  23.1,  76.9
14.14,5,a-curv-i3,2018-19,Billerica - Billerica Memorial High School,00310505,     447,      43,      88,     127,     102,      87,  29.3,  70.7
10.36,5,a-curv-i3,2018-19,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,     365,      63,     113,     104,      61,      24,  48.2,  51.8
9.72,5,a-curv-i3,2018-19,Blackstone-Millville - Blackstone Millville RHS,06220505,     173,      29,      60,      51,      27,       6,  51.4,  48.6
8.459999999999999,5,a-curv-i3,2018-19,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,      52,       6,      24,      17,       3,       2,  57.7,  42.3
4.6,4.6,a-curv-i3,2018-19,Boston - Another Course To College,00350541,      61,      44,       3,      10,       4,       0,  77.0,  23.0
5.0,5.0,a-curv-i3,2018-19,Boston - Boston Arts Academy,00350546,      16,       6,       6,       4,       0,       0,  75.0,  25.0
4.8,4.8,a-curv-i3,2018-19,Boston - Boston Community Leadership Academy,00350558,      96,      44,      29,      13,       8,       2,  76.0,  24.0
4.0,4.0,a-curv-i3,2018-19,Boston - Boston International High School,00350507,      40,      20,      12,       4,       2,       2,  80.0,  20.0
17.1,5,a-curv-i3,2018-19,Boston - Boston Latin,00350560,"   2,408",      90,     259,     623,     748,     688,  14.5,  85.5
11.8,5,a-curv-i3,2018-19,Boston - Boston Latin Academy,00350545,     675,      94,     183,     236,     118,      44,  41.0,  59.0
2.0,2.0,a-curv-i3,2018-19,Boston - Brighton High,00350505,     160,     123,      21,      12,       4,       0,  90.0,  10.0
8.52,5,a-curv-i3,2018-19,Boston - Charlestown High,00350515,     108,      40,      22,      13,      17,      16,  57.4,  42.6
0.24,1,a-curv-i3,2018-19,Boston - Community Academy of Science and Health,00350581,      82,      64,      17,       1,       0,       0,  98.8,   1.2
0.76,1,a-curv-i3,2018-19,Boston - Dr. William Henderson Upper,00350426,      26,      14,      11,       1,       0,       0,  96.2,   3.8
2.7800000000000002,2.78,a-curv-i3,2018-19,Boston - East Boston High,00350530,     209,      97,      83,      21,       3,       5,  86.1,  13.9
1.08,1.08,a-curv-i3,2018-19,Boston - Excel High School,00350522,      74,      57,      13,       4,       0,       0,  94.6,   5.4
18.46,5,a-curv-i3,2018-19,Boston - Fenway High School,00350540,      13,       0,       1,       4,       4,       4,   7.7,  92.3
0.0,1,a-curv-i3,2018-19,Boston - Jeremiah E Burke High,00350525,      58,      48,      10,       0,       0,       0, 100.0,    .0
4.4399999999999995,4.44,a-curv-i3,2018-19,Boston - Lyon Upper 9-12,00350655,      18,      11,       3,       1,       3,       0,  77.8,  22.2
0.0,1,a-curv-i3,2018-19,Boston - Madison Park High,00350537,      48,      43,       5,       0,       0,       0, 100.0,    .0
13.1,5,a-curv-i3,2018-19,Boston - Margarita Muniz Academy,00350549,      58,       8,      12,      19,      14,       5,  34.5,  65.5
2.1,2.1,a-curv-i3,2018-19,Boston - New Mission High School,00350542,     258,     176,      55,      21,       5,       1,  89.5,  10.5
8.0,5,a-curv-i3,2018-19,Boston - O'Bryant School Math/Science,00350575,     930,     242,     316,     230,     109,      33,  60.0,  40.0
5.720000000000001,5,a-curv-i3,2018-19,Boston - TechBoston Academy,00350657,      84,      27,      33,      20,       3,       1,  71.4,  28.6
0.0,1,a-curv-i3,2018-19,Boston - The English High,00350535,      23,      23,       0,       0,       0,       0, 100.0,    .0
6.659999999999999,5,a-curv-i3,2018-19,Boston - Urban Science Academy,00350579,      27,       5,      13,       7,       2,       0,  66.7,  33.3
0.62,1,a-curv-i3,2018-19,Boston - West Roxbury Academy,00350658,      32,      23,       8,       1,       0,       0,  96.9,   3.1
10.66,5,a-curv-i3,2018-19,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,     212,      31,      68,      58,      41,      14,  46.7,  53.3
1.58,1.58,a-curv-i3,2018-19,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,      76,      58,      12,       4,       2,       0,  92.1,   7.9
6.32,5,a-curv-i3,2018-19,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,      57,      21,      18,      15,       1,       2,  68.4,  31.6
13.080000000000002,5,a-curv-i3,2018-19,Bourne - Bourne High School,00360505,     162,      17,      39,      52,      33,      21,  34.6,  65.4
16.86,5,a-curv-i3,2018-19,Braintree - Braintree High,00400505,     686,      23,      85,     159,     253,     166,  15.7,  84.3
13.0,5,a-curv-i3,2018-19,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,     592,      45,     162,     196,     129,      60,  35.0,  65.0
10.76,5,a-curv-i3,2018-19,Bristol County Agricultural - Bristol County Agricultural High,09100705,      13,       0,       6,       4,       2,       1,  46.2,  53.8
8.16,5,a-curv-i3,2018-19,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,     120,      31,      40,      38,       9,       2,  59.2,  40.8
7.220000000000001,5,a-curv-i3,2018-19,Brockton - Brockton High,00440505,     499,     136,     183,     127,      41,      12,  63.9,  36.1
8.379999999999999,5,a-curv-i3,2018-19,Brooke Charter School (District) - Brooke Charter School,04280305,     191,      45,      66,      48,      20,      12,  58.1,  41.9
18.54,5,a-curv-i3,2018-19,Brookline - Brookline High,00460505,"   1,112",      13,      68,     157,     327,     547,   7.3,  92.7
15.64,5,a-curv-i3,2018-19,Burlington - Burlington High,00480505,     467,      28,      74,     137,     133,      95,  21.8,  78.2
16.2,5,a-curv-i3,2018-19,Cambridge - Cambridge Rindge and Latin,00490506,     706,      35,      99,     173,     200,     199,  19.0,  81.0
14.7,5,a-curv-i3,2018-19,Canton - Canton High,00500505,     550,      31,     115,     180,     141,      83,  26.5,  73.5
6.26,5,a-curv-i3,2018-19,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,      64,      15,      29,      14,       6,       0,  68.8,  31.3
10.440000000000001,5,a-curv-i3,2018-19,Carver - Carver Middle/High School,00520405,     161,      19,      58,      38,      31,      15,  47.8,  52.2
10.3,5,a-curv-i3,2018-19,Central Berkshire - Wahconah Regional High,06350505,     204,      32,      67,      67,      29,       9,  48.5,  51.5
16.06,5,a-curv-i3,2018-19,Chelmsford - Chelmsford High,00560505,     625,      23,     100,     195,     181,     126,  19.7,  80.3
10.14,5,a-curv-i3,2018-19,Chelsea - Chelsea High,00570505,     268,      43,      89,      67,      42,      27,  49.3,  50.7
8.2,5,a-curv-i3,2018-19,Chicopee - Chicopee Comprehensive High School,00610510,     310,      66,     117,      82,      29,      16,  59.0,  41.0
8.72,5,a-curv-i3,2018-19,Chicopee - Chicopee High,00610505,     257,      59,      86,      72,      28,      12,  56.4,  43.6
4.92,4.92,a-curv-i3,2018-19,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,      61,      28,      18,       9,       5,       1,  75.4,  24.6
0.9400000000000001,1,a-curv-i3,2018-19,City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,      64,      42,      19,       3,       0,       0,  95.3,   4.7
7.88,5,a-curv-i3,2018-19,Clinton - Clinton Senior High,00640505,      99,      26,      34,      26,      10,       3,  60.6,  39.4
0.0,1,a-curv-i3,2018-19,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,      12,      10,       2,       0,       0,       0, 100.0,    .0
17.16,5,a-curv-i3,2018-19,Cohasset - Cohasset Middle/High School,00650505,     324,       3,      43,      81,      83,     114,  14.2,  85.8
8.959999999999999,5,a-curv-i3,2018-19,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,     105,      36,      22,      23,      11,      13,  55.2,  44.8
18.8,5,a-curv-i3,2018-19,Concord-Carlisle - Concord Carlisle High,06400505,     615,       9,      28,      96,     199,     283,   6.0,  94.0
13.459999999999999,5,a-curv-i3,2018-19,Danvers - Danvers High,00710505,     489,      52,     108,     147,     126,      56,  32.7,  67.3
14.080000000000002,5,a-curv-i3,2018-19,Dartmouth - Dartmouth High,00720505,     477,      31,     110,     168,     115,      53,  29.6,  70.4
11.42,5,a-curv-i3,2018-19,Dedham - Dedham High,00730505,     452,      74,     120,     133,      82,      43,  42.9,  57.1
10.34,5,a-curv-i3,2018-19,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,     240,      44,      72,      94,      26,       4,  48.3,  51.7
13.780000000000001,5,a-curv-i3,2018-19,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,     296,      26,      66,      88,      72,      44,  31.1,  68.9
12.9,5,a-curv-i3,2018-19,Douglas - Douglas High School,00770505,     169,      17,      43,      61,      35,      13,  35.5,  64.5
19.14,5,a-curv-i3,2018-19,Dover-Sherborn - Dover-Sherborn Regional High,06550505,     461,       0,      20,     103,     157,     181,   4.3,  95.7
12.26,5,a-curv-i3,2018-19,Dracut - Dracut Senior High,00790505,     217,      17,      67,      58,      50,      25,  38.7,  61.3
10.58,5,a-curv-i3,2018-19,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,     484,      82,     146,     136,      86,      34,  47.1,  52.9
15.02,5,a-curv-i3,2018-19,Duxbury - Duxbury High,00820505,     683,      58,     112,     210,     209,      94,  24.9,  75.1
9.22,5,a-curv-i3,2018-19,East Bridgewater - East Bridgewater JR./SR. High School,00830505,     293,      55,     103,      64,      49,      22,  53.9,  46.1
16.619999999999997,5,a-curv-i3,2018-19,East Longmeadow - East Longmeadow High,00870505,     219,      11,      26,      48,      65,      69,  16.9,  83.1
7.12,5,a-curv-i3,2018-19,Easthampton - Easthampton High,00860505,     202,      49,      81,      46,      11,      15,  64.4,  35.6
15.02,5,a-curv-i3,2018-19,Easton - Oliver Ames High,00880505,     583,      36,     109,     167,     172,      99,  24.9,  75.1
2.2399999999999998,2.24,a-curv-i3,2018-19,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,     125,      81,      30,       6,       6,       2,  88.8,  11.2
14.64,5,a-curv-i3,2018-19,Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,     112,       8,      22,      32,      25,      25,  26.8,  73.2
7.56,5,a-curv-i3,2018-19,Everett - Everett High,00930505,     513,     154,     165,     111,      60,      23,  62.2,  37.8
10.78,5,a-curv-i3,2018-19,Excel Academy Charter (District) - Excel Academy Charter School,04100205,     512,     113,     123,     138,      91,      47,  46.1,  53.9
14.280000000000001,5,a-curv-i3,2018-19,Fairhaven - Fairhaven High,00940505,     196,       7,      49,      69,      51,      20,  28.6,  71.4
9.459999999999999,5,a-curv-i3,2018-19,Fall River - B M C Durfee High,00950505,     528,     128,     150,     157,      70,      23,  52.7,  47.3
14.86,5,a-curv-i3,2018-19,Falmouth - Falmouth High,00960505,     257,      27,      39,      82,      74,      35,  25.7,  74.3
4.4799999999999995,4.48,a-curv-i3,2018-19,Fitchburg - Fitchburg High,00970505,     519,     256,     147,      78,      31,       7,  77.6,  22.4
15.540000000000001,5,a-curv-i3,2018-19,Foxborough - Foxborough High,00990505,     462,      25,      78,     133,     138,      88,  22.3,  77.7
11.48,5,a-curv-i3,2018-19,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,     176,      28,      47,      59,      29,      13,  42.6,  57.4
17.64,5,a-curv-i3,2018-19,Framingham - Framingham High School,01000515,     737,      15,      72,     162,     216,     272,  11.8,  88.2
13.84,5,a-curv-i3,2018-19,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,      13,       0,       4,       2,       3,       4,  30.8,  69.2
15.24,5,a-curv-i3,2018-19,Franklin - Franklin High,01010505,     970,      79,     152,     277,     264,     198,  23.8,  76.2
4.0,4.0,a-curv-i3,2018-19,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,      40,      19,      13,       6,       2,       0,  80.0,  20.0
14.280000000000001,5,a-curv-i3,2018-19,Freetown-Lakeville - Apponequet Regional High,06650505,     336,      27,      69,     106,      89,      45,  28.6,  71.4
15.14,5,a-curv-i3,2018-19,Frontier - Frontier Regional,06700505,     181,       7,      37,      65,      50,      22,  24.3,  75.7
9.22,5,a-curv-i3,2018-19,Gardner - Gardner High,01030505,     191,      47,      56,      52,      28,       8,  53.9,  46.1
9.58,5,a-curv-i3,2018-19,Gateway - Gateway Regional High,06720505,      71,       9,      28,      19,      12,       3,  52.1,  47.9
19.080000000000002,5,a-curv-i3,2018-19,Georgetown - Georgetown High School,01050505,      87,       0,       4,      26,      29,      28,   4.6,  95.4
0.0,1,a-curv-i3,2018-19,Gill-Montague - Turners Fall High,06740505,       4,"","","","","","",""
12.22,5,a-curv-i3,2018-19,Gloucester - Gloucester High,01070505,     167,      24,      41,      43,      40,      19,  38.9,  61.1
15.440000000000001,5,a-curv-i3,2018-19,Grafton - Grafton High School,01100505,     302,      14,      55,      74,      94,      65,  22.8,  77.2
6.76,5,a-curv-i3,2018-19,Granby - Granby Jr Sr High School,01110505,      77,      22,      29,      20,       4,       2,  66.2,  33.8
8.0,5,a-curv-i3,2018-19,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,      70,      17,      25,      18,       7,       3,  60.0,  40.0
4.279999999999999,4.28,a-curv-i3,2018-19,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,      14,       3,       8,       3,       0,       0,  78.6,  21.4
7.220000000000001,5,a-curv-i3,2018-19,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,     166,      39,      67,      46,      13,       1,  63.9,  36.1
6.659999999999999,5,a-curv-i3,2018-19,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,     111,      29,      45,      30,       7,       0,  66.7,  33.3
8.36,5,a-curv-i3,2018-19,Greenfield - Greenfield High,01140505,     122,      23,      48,      27,      21,       3,  58.2,  41.8
0.0,1,a-curv-i3,2018-19,Greenfield Commonwealth Virtual District - Greenfield Commonwealth Virtual School,39010900,       7,"","","","","","",""
16.4,5,a-curv-i3,2018-19,Groton-Dunstable - Groton Dunstable Regional,06730505,     362,      13,      52,     104,     108,      85,  18.0,  82.0
12.42,5,a-curv-i3,2018-19,Hadley - Hopkins Academy,01170505,      66,       4,      21,      19,       9,      13,  37.9,  62.1
14.219999999999999,5,a-curv-i3,2018-19,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,     370,      42,      65,     105,      82,      76,  28.9,  71.1
9.42,5,a-curv-i3,2018-19,Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,     136,      30,      42,      33,      25,       6,  52.9,  47.1
16.64,5,a-curv-i3,2018-19,Hampden-Wilbraham - Minnechaug Regional High,06800505,     292,       8,      41,     104,      80,      59,  16.8,  83.2
14.1,5,a-curv-i3,2018-19,Hampshire - Hampshire Regional High,06830505,     166,      13,      36,      48,      36,      33,  29.5,  70.5
12.48,5,a-curv-i3,2018-19,Hanover - Hanover High,01220505,     508,      50,     141,     153,     117,      47,  37.6,  62.4
18.68,5,a-curv-i3,2018-19,Harvard - Bromfield,01250505,     288,       2,      17,      70,      88,     111,   6.6,  93.4
12.940000000000001,5,a-curv-i3,2018-19,Hatfield - Smith Academy,01270505,      34,       4,       8,      11,       9,       2,  35.3,  64.7
11.9,5,a-curv-i3,2018-19,Haverhill - Haverhill High,01280505,     481,      45,     150,     141,      99,      46,  40.5,  59.5
18.84,5,a-curv-i3,2018-19,Hingham - Hingham High,01310505,     467,       6,      21,      74,     168,     198,   5.8,  94.2
10.2,5,a-curv-i3,2018-19,Holbrook - Holbrook Middle High School,01330505,      49,       6,      18,      15,       7,       3,  49.0,  51.0
14.680000000000001,5,a-curv-i3,2018-19,Holliston - Holliston High,01360505,     368,      30,      68,      92,     112,      66,  26.6,  73.4
5.4799999999999995,5,a-curv-i3,2018-19,Holyoke - Holyoke High,01370505,     252,      75,     108,      48,      14,       7,  72.6,  27.4
15.959999999999999,5,a-curv-i3,2018-19,Hopedale - Hopedale Jr Sr High,01380505,     119,       7,      17,      39,      27,      29,  20.2,  79.8
17.68,5,a-curv-i3,2018-19,Hopkinton - Hopkinton High,01390505,"   1,068",      35,      89,     260,     331,     353,  11.6,  88.4
